duration,source_ip,destination_ip,syn_bit,ack_bit,fin_bit,packet_size,pps,sequence_number,is_attack
0.09224438667297363,192.168.1.17,54.210.196.203,True,False,False,66,715.4906914171843,1065649080,0
0.02923130989074707,192.168.1.17,54.210.196.203,True,False,False,66,2257.8529750010193,283211158,1
0.07516741752624512,192.168.1.17,54.210.196.203,True,False,False,66,878.0400095155023,1851637764,0
0.0748443603515625,192.168.1.17,54.210.196.203,True,False,False,66,881.8299694189602,619037302,0
0.10456705093383789,54.210.196.203,192.168.1.17,False,True,False,60,573.7945123647357,0,0
0.0578765869140625,54.210.196.203,192.168.1.17,False,True,False,60,1036.6886369628262,0,1
0.02887868881225586,54.210.196.203,192.168.1.17,False,True,False,60,2077.6566550534153,0,1
0.07581329345703125,54.210.196.203,192.168.1.17,False,True,False,60,791.4179329777598,0,0
0.07752251625061035,192.168.1.17,54.210.196.203,True,False,False,66,851.3655540622415,465560051,0
0.029887676239013672,54.210.196.203,192.168.1.17,False,True,False,60,2007.516393050304,0,1
0.030002355575561523,54.210.196.203,192.168.1.17,False,True,False,60,1999.8429739587887,0,1
0.07567787170410156,192.168.1.17,54.210.196.203,True,False,False,66,872.1175492098697,987953831,0
0.041758060455322266,192.168.1.17,54.210.196.203,True,False,False,66,1580.5331780343256,342750624,1
0.029004573822021484,192.168.1.17,54.210.196.203,True,False,False,66,2275.503181153106,1257211904,1
0.10543131828308105,54.210.196.203,192.168.1.17,False,True,False,60,569.0908638636307,0,0
0.07416605949401855,54.210.196.203,192.168.1.17,False,True,False,60,808.9953869645584,0,0
0.01409459114074707,54.210.196.203,192.168.1.17,False,True,False,60,4256.952145744879,0,1
0.07400369644165039,54.210.196.203,192.168.1.17,False,True,False,60,810.7703112817902,0,0
0.029048681259155273,192.168.1.17,54.210.196.203,True,False,False,66,2272.0480634279666,2852156174,1
0.013964176177978516,54.210.196.203,192.168.1.17,False,True,False,60,4296.708895338911,0,1
0.030032873153686523,54.210.196.203,192.168.1.17,False,True,False,60,1997.8108552239873,0,1
0.015160560607910156,54.210.196.203,192.168.1.17,False,True,False,60,3957.637290054727,0,1
0.07800149917602539,192.168.1.17,54.210.196.203,True,False,False,66,846.1375832156547,3799761467,0
0.07395243644714355,192.168.1.17,54.210.196.203,True,False,False,66,892.465524745389,2143371562,0
